0,1,2,3,4,5,6,7
BVH,7,Marketing (dạy bằng tiếng Anh),26.10,Đại học,"A00,A01,D01",,2022
BVH,8,Công nghệ tài chính,25.85,Đại học,"A00,A01,D01",,2022
BVH,9,Ngành Kỹ thuật điện tử truyền thông,25.60,Đại học,"A00,A01",,2022
BVH,10,Quản trị doanh nghiệp,25.55,Đại học,"A00,A01,D01",,2022
BVH,11,Kế toán,25.35,Đại học,"A00,A01,D01",,2022
BVH,12,"Công nghệ kỹ thuật điện, điện tử",25.10,Đại học,"A00,A01",,2022
BVH,13,Báo chí,24.40,Đại học,"A00,A01,D01",,2022
BVS,1,Công nghệ thông tin,20.50,Đại học,"A00,A01",,2016
BVS,2,Marketing (dạy bằng tiếng Anh),19.75,Đại học,"A00,A01,D01",,2016
BVS,3,Quản trị doanh nghiệp,19.75,Đại học,"A00,A01,D01",,2016
BVS,4,Kế toán,19.25,Đại học,"A00,A01,D01",,2016
BVS,5,"Công nghệ kỹ thuật điện, điện tử",19.00,Đại học,"A00,A01",,2016
BVS,6,Ngành Kỹ thuật điện tử truyền thông,19.00,Đại học,"A00,A01",,2016
BVS,1,Công nghệ thông tin,23.25,Đại học,"A00,A01",,2017
BVS,2,An toàn thông tin,21.75,Đại học,"A00,A01",,2017
BVS,3,Công nghệ đa phương tiện,21.75,Đại học,"A00,A01,D01",,2017
BVS,4,Marketing (dạy bằng tiếng Anh),21.25,Đại học,"A00,A01,D01",,2017
BVS,5,Quản trị doanh nghiệp,20.50,Đại học,"A00,A01,D01",,2017
BVS,6,Kế toán,19.75,Đại học,"A00,A01,D01",,2017
BVS,7,Ngành Kỹ thuật điện tử truyền thông,19.50,Đại học,"A00,A01",,2017
BVS,8,"Công nghệ kỹ thuật điện, điện tử",19.00,Đại học,"A00,A01",,2017
BVS,1,Công nghệ thông tin,20.25,Đại học,"A00,A01",,2018
BVS,2,Marketing (dạy bằng tiếng Anh),19.30,Đại học,"A00,A01,D01",,2018
BVS,3,Công nghệ đa phương tiện,19.25,Đại học,"A00,A01,D01",,2018
BVS,4,An toàn thông tin,19.00,Đại học,"A00,A01",,2018
BVS,5,Quản trị doanh nghiệp,18.20,Đại học,"A00,A01,D01",,2018
BVS,6,Kế toán,17.00,Đại học,"A00,A01,D01",,2018
BVS,7,Ngành Kỹ thuật điện tử truyền thông,17.00,Đại học,"A00,A01",,2018
BVS,8,"Công nghệ kỹ thuật điện, điện tử",16.50,Đại học,"A00,A01",,2018
BVS,1,Công nghệ thông tin,22.00,Đại học,"A00,A01",,2019
BVS,2,Marketing (dạy bằng tiếng Anh),21.20,Đại học,"A00,A01,D01",,2019
BVS,3,Công nghệ đa phương tiện,21.00,Đại học,"A00,A01,D01",,2019
BVS,4,An toàn thông tin,20.00,Đại học,"A00,A01",,2019
BVS,5,Quản trị doanh nghiệp,19.70,Đại học,"A00,A01,D01",,2019
BVS,6,Kế toán,18.00,Đại học,"A00,A01,D01",,2019
BVS,7,"Công nghệ kỹ thuật điện, điện tử",17.00,Đại học,"A00,A01",,2019
BVS,8,Ngành Kỹ thuật điện tử truyền thông,17.00,Đại học,"A00,A01",,2019
BVS,1,Công nghệ thông tin,25.10,Đại học,"A00,A01",,2020
BVS,2,Marketing (dạy bằng tiếng Anh),24.60,Đại học,"A00,A01,D01",,2020
BVS,3,An toàn thông tin,24.20,Đại học,"A00,A01",,2020
BVS,4,Công nghệ đa phương tiện,23.80,Đại học,"A00,A01,D01",,2020
BVS,5,Quản trị doanh nghiệp,23.50,Đại học,"A00,A01,D01",,2020
BVS,6,Kế toán,21.70,Đại học,"A00,A01,D01",,2020
BVS,7,"Công nghệ kỹ thuật điện, điện tử",20.25,Đại học,"A00,A01",,2020
BVS,8,Ngành Kỹ thuật điện tử truyền thông,20.00,Đại học,"A00,A01",,2020
BVS,1,Công nghệ thông tin,25.90,Đại học,"A00,A01",,2021
BVS,2,Marketing (dạy bằng tiếng Anh),25.65,Đại học,"A00,A01,D01",,2021
BVS,3,An toàn thông tin,25.40,Đại học,"A00,A01",,2021
BVS,4,Công nghệ đa phương tiện,25.05,Đại học,"A00,A01,D01",,2021
BVS,5,Quản trị doanh nghiệp,25.00,Đại học,"A00,A01,D01",,2021
BVS,6,Kế toán,23.95,Đại học,"A00,A01,D01",,2021
BVS,7,Ngành Kỹ thuật điện tử truyền thông,22.70,Đại học,"A00,A01",,2021
BVS,8,Ngành Kỹ thuật điều khiển & Tự động hóa,19.40,Đại học,"A00,A01",TTNV <=4,2021
BVS,9,"Công nghệ kỹ thuật điện, điện tử",19.30,Đại học,"A00,A01",,2021
BVS,1,Công nghệ thông tin,25.85,Đại học,"A00,A01",,2022
BVS,2,An toàn thông tin,25.05,Đại học,"A00,A01",,2022
BVS,3,Marketing (dạy bằng tiếng Anh),24.85,Đại học,"A00,A01,D01",,2022
BVS,4,Công nghệ đa phương tiện,24.25,Đại học,"A00,A01,D01",,2022
BVS,5,Kế toán,22.90,Đại học,"A00,A01,D01",,2022
BVS,6,Quản trị doanh nghiệp,21.70,Đại học,"A00,A01,D01",,2022
BVS,7,Ngành Kỹ thuật điện tử truyền thông,21.00,Đại học,"A00,A01",,2022
BVS,8,Kỹ thuật điện và công nghệ thông tin,20.70,Đại học,"A00,A01",,2022
BVS,9,Kỹ thuật Điều khiển và tự động hóa,19.05,Đại học,"A00,A01",,2022
BVS,10,"Công nghệ kỹ thuật điện, điện tử",19.00,Đại học,"A00,A01",,2022
BVU,1,Điều dưỡng,19.00,Đại học,"A02,B00,B03,B08",,2020
BVU,2,Điều dưỡng,19.00,Đại học,"A00,B00,B08,C08",,2020
BVU,3,Công nghệ kỹ thuật hoá học,15.00,Đại học,"A00,B00,C02,D07",,2020
BVU,4,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,15.00,Đại học,"A00,A01,C01,D01",,2020
BVU,5,Công nghệ thực phẩm,15.00,Đại học,"A00,B00,B03,B08",,2020
BVU,6,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),15.00,Đại học,"A00,A01,C01,D01",,2020
BVU,7,"Công nghệ kỹ thuật điện, điện tử",15.00,Đại học,"A00,A01,C01,D01",,2020
BVU,8,Công nghệ thông tin,15.00,Đại học,"A00,A01,C01,D01",,2020
BVU,9,Đông phương học,15.00,Đại học,"C00,C19,C20,D01",,2020
BVU,10,Kế toán,15.00,Đại học,"A00,A01,C14,D01",,2020
BVU,11,Logistics và Quản lý chuỗi cung ứng,15.00,Đại học,"A00,C00,C20,D01",,2020
BVU,12,Ngành Luật,15.00,Đại học,"A00,C00,C20,D01",,2020
BVU,13,Ngôn ngữ Anh,15.00,Đại học,"A01,D01,D15,D66",,2020
BVU,14,Quản trị doanh nghiệp,15.00,Đại học,"A00,C00,C20,D01",,2020
BVU,15,Quản trị dịch vụ du lịch và lữ hành,15.00,Đại học,"C00,C20,D01,D15",,2020
BVU,16,Quản trị nhà hàng và dịch vụ ăn uống,15.00,Đại học,"C00,C20,D01,D15",,2020
BVU,17,Quản trị khách sạn,15.00,Đại học,"C00,C20,D01,D15",,2020
BVU,18,Tâm lý học,15.00,Đại học,"C00,C19,C20,D01",,2020
BVU,19,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,15.00,Đại học,"A00,A01,A02,C01",,2020
BVU,20,"Công nghệ kỹ thuật điện, điện tử",15.00,Đại học,"A01,A02,D01",,2020
BVU,1,Dược học,21.00,Đại học,"A00,A02,B00,B08",,2021
BVU,2,Dược học,21.00,Đại học,"A00,B00,B08,C08",,2021
BVU,3,Điều dưỡng,19.00,Đại học,"A02,B00,B03,B08",,2021
BVU,4,Điều dưỡng,19.00,Đại học,"A00,B00,B08,C08",,2021
BVU,5,Công nghệ kỹ thuật hoá học,15.00,Đại học,"A00,B00,C02,D07",,2021
BVU,6,Công nghệ kỹ thuật ô tô,15.00,Đại học,"A00,A01,C01,D01",,2021
BVU,7,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,15.00,Đại học,"A00,A01,C01,D01",,2021
BVU,8,Công nghệ thực phẩm,15.00,Đại học,"A00,B00,B03,B08",,2021
BVU,9,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),15.00,Đại học,"A00,A01,C01,D01",,2021
BVU,10,"Công nghệ kỹ thuật điện, điện tử",15.00,Đại học,"A00,A01,C01,D01",,2021
BVU,11,Công nghệ thông tin,15.00,Đại học,"A00,A01,C01,D01",,2021
BVU,12,Đông phương học,15.00,Đại học,"C00,C19,C20,D01",,2021
BVU,13,Kế toán,15.00,Đại học,"A00,A01,C14,D01",,2021
BVU,14,Logistics và Quản lý chuỗi cung ứng,15.00,Đại học,"A00,C00,C20,D01",,2021
BVU,15,Marketing (dạy bằng tiếng Anh),15.00,Đại học,"A00,C00,C20,D01",,2021
BVU,16,Ngành Luật,15.00,Đại học,"A00,C00,C20,D01",,2021
BVU,17,Ngôn ngữ Anh,15.00,Đại học,"A01,D01,D15,D66",,2021
BVU,18,Ngôn ngữ Trung Quốc,15.00,Đại học,"C00,C19,C20,D01",,2021
BVU,19,Quản trị doanh nghiệp,15.00,Đại học,"A00,C00,C20,D01",,2021
BVU,20,Quản trị dịch vụ du lịch và lữ hành,15.00,Đại học,"C00,C20,D01,D15",,2021
BVU,1,Dược học,21.00,Đại học,"A00,A02,B00,B08",,2022
BVU,2,Điều dưỡng,19.00,Đại học,"A02,B00,B03,B08",,2022
BVU,3,Công nghệ kỹ thuật hoá học,15.00,Đại học,"A00,B00,C02,D07",,2022
BVU,4,Công nghệ kỹ thuật ô tô,15.00,Đại học,"A00,A01,C01,D01",,2022
BVU,5,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,15.00,Đại học,"A00,A01,C01,D01",,2022
BVU,6,Công nghệ thực phẩm,15.00,Đại học,"A00,B00,B03,B08",,2022
BVU,7,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),15.00,Đại học,"A00,A01,C01,D01",,2022
BVU,8,"Công nghệ kỹ thuật điện, điện tử",15.00,Đại học,"A00,A01,C01,D01",,2022
BVU,9,Công nghệ thông tin,15.00,Đại học,"A00,A01,C01,D01",,2022
BVU,10,Đông phương học,15.00,Đại học,"C00,C19,C20,D01",,2022
BVU,11,Kế toán,15.00,Đại học,"A00,A01,C14,D01",,2022
BVU,12,Logistics và Quản lý chuỗi cung ứng,15.00,Đại học,"A00,C00,C20,D01",,2022
BVU,13,Marketing (dạy bằng tiếng Anh),15.00,Đại học,"A00,C00,C20,D01",,2022
BVU,14,Ngành Kinh doanh quốc tế,15.00,Đại học,"A00,A01,C14,D01",,2022
BVU,15,Ngành Luật,15.00,Đại học,"A00,C00,C20,D01",,2022
BVU,16,Ngôn ngữ Anh,15.00,Đại học,"A01,D01,D15,D66",,2022
BVU,17,Ngôn ngữ Trung Quốc,15.00,Đại học,"C00,C19,C20,D01",,2022
BVU,18,Quản trị doanh nghiệp,15.00,Đại học,"A00,C00,C20,D01",,2022
BVU,19,Quản trị dịch vụ du lịch và lữ hành,15.00,Đại học,"C00,C20,D01,D15",,2022
BVU,20,Quản trị nhà hàng và dịch vụ ăn uống,15.00,Đại học,"C00,C20,D01,D15",,2022
CCM,1,Công nghệ may,19.50,Đại học,"A00,A01,B00,D01",,2017
CCM,2,Quản lý công nghiệp,18.50,Đại học,"A00,A01,B00,D01",,2017
CCM,3,"Công nghệ sợi, dệt",18.00,Đại học,"A00,A01,B00,D01",,2017
CCM,4,Thiết kế thời trang,17.50,Đại học,"D01,H00,V00,V01",,2017
CCM,5,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),15.75,Đại học,"A00,A01,B00,D01",,2017
CCM,1,Công nghệ may,16.50,Đại học,"A00,A01,B00,D01",,2018
CCM,2,Quản lý công nghiệp,15.00,Đại học,"A00,A01,B00,D01",,2018
CCM,3,Thiết kế thời trang,15.00,Đại học,"D01,H00,V00,V01",,2018
CCM,4,"Công nghệ kỹ thuật điện, điện tử",14.00,Đại học,"A00,A01,B00,D01",,2018
CCM,5,"Công nghệ sợi, dệt",14.00,Đại học,"A00,A01,B00,D01",,2018
CCM,6,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),14.00,Đại học,"A00,A01,B00,D01",,2018
CCM,7,Marketing (dạy bằng tiếng Anh),14.00,Đại học,"A00,A01,B00,D01",,2018
CCM,1,Công nghệ may,16.00,Đại học,"A00,A01,B00,D01",,2019
CCM,2,"Công nghệ kỹ thuật điện, điện tử",14.00,Đại học,"A00,A01,B00,D01",,2019
CCM,3,"Công nghệ sợi, dệt",14.00,Đại học,"A00,A01,B00,D01",,2019
CCM,4,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),14.00,Đại học,"A00,A01,B00,D01",,2019
CCM,5,Marketing (dạy bằng tiếng Anh),14.00,Đại học,"A00,A01,B00,D01",,2019
CCM,6,Quản lý công nghiệp,14.00,Đại học,"A00,A01,B00,D01",,2019
CCM,7,Thiết kế thời trang,14.00,Đại học,"D01,H00,V00,V01",,2019
CCM,1,Công nghệ may,16.00,Đại học,"A00,A01,B00,D01",,2020
CCM,2,"Công nghệ kỹ thuật điện, điện tử",15.00,Đại học,"A00,A01,B00,D01",,2020
CCM,3,"Công nghệ sợi, dệt",15.00,Đại học,"A00,A01,B00,D01",,2020
CCM,4,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),15.00,Đại học,"A00,A01,B00,D01",,2020
CCM,5,Marketing (dạy bằng tiếng Anh),15.00,Đại học,"A00,A01,B00,D01",,2020
CCM,6,Quản lý công nghiệp,15.00,Đại học,"A00,A01,B00,D01",,2020
CCM,7,Thiết kế thời trang,15.00,Đại học,"D01,H00,V00,V01",,2020
CCM,1,Thiết kế thời trang,18.00,Đại học,"D01,H00,V00,V01",,2021
CCM,2,Công nghệ may,17.50,Đại học,"A00,A01,B00,D01",,2021
CCM,3,"Công nghệ kỹ thuật điện, điện tử",16.50,Đại học,"A00,A01,B00,D01",,2021
CCM,4,"Công nghệ sợi, dệt",16.50,Đại học,"A00,A01,B00,D01",,2021
CCM,5,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),16.50,Đại học,"A00,A01,B00,D01",,2021
CCM,6,Kế toán,16.50,Đại học,"A00,A01,B00,D01",,2021
CCM,7,Marketing (dạy bằng tiếng Anh),16.50,Đại học,"A00,A01,B00,D01",,2021
CCM,8,Quản lý công nghiệp,16.50,Đại học,"A00,A01,B00,D01",,2021
CCM,1,Thiết kế thời trang,19.00,Đại học,"D01,H00,V00,V01",,2022
CCM,2,Công nghệ may,18.00,Đại học,"A00,A01,B00,D01",,2022
CCM,3,"Công nghệ kỹ thuật điện, điện tử",17.00,Đại học,"A00,A01,B00,D01",,2022
CCM,4,"Công nghệ sợi, dệt",17.00,Đại học,"A00,A01,B00,D01",,2022
CCM,5,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),17.00,Đại học,"A00,A01,B00,D01",,2022
CCM,6,Kế toán,17.00,Đại học,"A00,A01,B00,D01",,2022
CCM,7,Marketing (dạy bằng tiếng Anh),17.00,Đại học,"A00,A01,B00,D01",,2022
CCM,8,Quản lý công nghiệp,17.00,Đại học,"A00,A01,B00,D01",,2022
CEA,1,Kế toán,15.00,Đại học,"A00,A01,B00,D01",,2016
CEA,2,Kinh tế,15.00,Đại học,"A00,A01,B00,D01",,2016
CEA,3,Lâm học,15.00,Đại học,"A00,A01,B00,D01",,2016
CEA,4,Quản lý đất đai,15.00,Đại học,"A00,A01,B00,D01",,2016
CEA,5,Quản trị doanh nghiệp,15.00,Đại học,"A00,A01,B00,D01",,2016
CEA,6,Thú y,15.00,Đại học,"A00,A01,B00,D01",,2016
CEA,1,Kế toán,15.50,Đại học,"A00,A01,B00,D01",,2017
CEA,2,Kinh tế,15.50,Đại học,"A00,A01,B00,D01",,2017
CEA,3,Lâm học,15.50,Đại học,"A00,A01,B00,D01",,2017
CEA,4,Quản lý đất đai,15.50,Đại học,"A00,A01,B00,D01",,2017
CEA,5,Quản trị doanh nghiệp,15.50,Đại học,"A00,A01,B00,D01",,2017
CEA,6,Thú y,15.50,Đại học,"A00,A01,B00,D01",,2017
CEA,1,Kế toán,14.00,Đại học,"A00,A01,B00,D01",,2018
CEA,2,Kinh tế,14.00,Đại học,"A00,A01,B00,D01",,2018
CEA,3,Lâm học,14.00,Đại học,"A00,A01,B00,D01",,2018
CEA,4,Quản lý đất đai,14.00,Đại học,"A00,A01,B00,D01",,2018
CEA,5,Quản trị doanh nghiệp,14.00,Đại học,"A00,A01,B00,D01",,2018
CEA,6,Tài chính – Ngân hàng,14.00,Đại học,"A00,A01,B00,D01",,2018
CEA,7,Thú y,14.00,Đại học,"A00,A01,B00,D01",,2018
CEA,1,Quản lý đất đai,17.55,Đại học,"A00,A01,B00,D01",,2019
CEA,2,Tài chính – Ngân hàng,14.35,Đại học,"A00,A01,B00,D01",,2019
CEA,3,Kinh tế,13.50,Đại học,"A00,A01,B00,D01",,2019
CEA,4,Thú y,13.45,Đại học,"A00,A01,B00,D01",,2019
CEA,5,Quản trị doanh nghiệp,13.30,Đại học,"A00,A01,B00,D01",,2019
CEA,6,Kế toán,13.00,Đại học,"A00,A01,B00,D01",,2019
CEA,7,Lâm học,13.00,Đại học,"A00,A01,B00,D01",,2019
CEA,1,Tài chính – Ngân hàng,15.80,Đại học,"A00,A01,B00,D01",,2020
CEA,2,Quản lý đất đai,15.50,Đại học,"A00,A01,B00,D01",,2020
CEA,3,Thú y,15.30,Đại học,"A00,A01,B00,D01",,2020
CEA,4,Kinh tế,14.70,Đại học,"A00,A01,B00,D01",,2020
CEA,5,Quản trị doanh nghiệp,14.10,Đại học,"A00,A01,B00,D01",,2020
CEA,6,Kế toán,14.00,Đại học,"A00,A01,B00,D01",,2020
CEA,7,Lâm học,14.00,Đại học,"A00,A01,B00,D01",,2020
CEA,1,Kế toán,14.00,Đại học,"A00,A01,B00,D01",,2021
CEA,2,Kinh tế,14.00,Đại học,"A00,A01,B00,D01",,2021
CEA,3,Lâm học,14.00,Đại học,"A00,A01,B00,D01",,2021
CEA,4,Quản lý đất đai,14.00,Đại học,"A00,A01,B00,D01",,2021
CEA,5,Quản trị doanh nghiệp,14.00,Đại học,"A00,A01,B00,D01",,2021
CEA,6,Tài chính – Ngân hàng,14.00,Đại học,"A00,A01,B00,D01",,2021
CEA,7,Thú y,14.00,Đại học,"A00,A01,B00,D01",,2021
CSH,1,Nghiệp vụ An ninh (Địa bàn 1 - Nữ),29.75,Đại học,A01,,2021
CSH,2,Nghiệp vụ An ninh (Địa bàn 1 - Nữ),28.97,Đại học,D01,,2021
CSH,3,Nghiệp vụ An ninh (Địa bàn 1 - Nữ),28.83,Đại học,C03,,2021
CSH,4,Nghiệp vụ An ninh (Địa bàn 2 - Nữ),28.65,Đại học,A00,,2021
CSH,5,Nghiệp vụ An ninh (Địa bàn 3 - Nữ),28.28,Đại học,A01,,2021
CSH,6,Nghiệp vụ An ninh (Địa bàn 3 - Nữ),28.26,Đại học,D01,,2021
CSH,7,Nghiệp vụ An ninh (Địa bàn 2 - Nữ),28.23,Đại học,A01,,2021
CSH,8,Nghiệp vụ An ninh (Địa bàn 3 - Nữ),28.21,Đại học,C03,,2021
CSH,9,Nghiệp vụ An ninh (Địa bàn 2 - Nữ),28.18,Đại học,D01,,2021
CSH,10,Nghiệp vụ An ninh (Địa bàn 1 - Nữ),27.98,Đại học,A00,,2021
CSH,11,Nghiệp vụ An ninh (Địa bàn 2 - Nữ),27.91,Đại học,C03,,2021
CSH,12,Nghiệp vụ An ninh (Địa bàn 2 - Nam),27.15,Đại học,A01,,2021
CSH,13,Nghiệp vụ An ninh (Địa bàn 1 - Nam),27.03,Đại học,A01,,2021
CSH,14,Nghiệp vụ An ninh (Địa bàn 3 - Nữ),26.88,Đại học,A00,,2021
CSH,15,Nghiệp vụ An ninh (Địa bàn 3 - Nam),26.54,Đại học,A01,,2021
CSH,16,Nghiệp vụ An ninh (Địa bàn 1 - Nam),26.54,Đại học,D01,,2021
CSH,17,Nghiệp vụ An ninh (Địa bàn 2 - Nam),26.51,Đại học,C03,,2021
CSH,18,Nghiệp vụ An ninh (Địa bàn 3 - Nam),26.43,Đại học,D01,,2021
CSH,19,Nghiệp vụ An ninh (Địa bàn 2 - Nam),26.39,Đại học,D01,,2021
CSH,20,Nghiệp vụ An ninh (Địa bàn 2 - Nam),26.33,Đại học,A00,,2021
CSH,1,Nghiệp vụ An ninh (Địa bàn 2 - Nữ),25.60,Đại học,A00,,2022
CSH,2,Nghiệp vụ An ninh (Địa bàn 1 - Nữ),24.83,Đại học,C03,,2022
CSH,3,Nghiệp vụ An ninh (Địa bàn 2 - Nữ),24.78,Đại học,A01,,2022
CSH,4,Nghiệp vụ An ninh (Địa bàn 1 - Nữ),24.73,Đại học,A01,,2022
CSH,5,Nghiệp vụ An ninh (Địa bàn 2 - Nữ),24.64,Đại học,C03,,2022
CSH,6,Nghiệp vụ An ninh (Địa bàn 1 - Nữ),24.62,Đại học,D01,,2022
CSH,7,Nghiệp vụ An ninh (Địa bàn 3 - Nữ),24.52,Đại học,A01,,2022
CSH,8,Nghiệp vụ An ninh (Địa bàn 3 - Nữ),24.46,Đại học,C03,,2022
CSH,9,Nghiệp vụ An ninh (Địa bàn 2 - Nữ),23.69,Đại học,D01,,2022
CSH,10,Nghiệp vụ An ninh (Địa bàn 3 - Nữ),23.43,Đại học,D01,,2022
CSH,11,Nghiệp vụ An ninh (Địa bàn 3 - Nữ),23.00,Đại học,A00,,2022
CSH,12,Nghiệp vụ An ninh (Địa bàn 1 - Nữ),22.59,Đại học,A00,,2022
CSH,13,Nghiệp vụ An ninh (Địa bàn 2 - Nam),22.27,Đại học,C03,,2022
CSH,14,Nghiệp vụ An ninh (Địa bàn 3 - Nam),21.33,Đại học,C03,,2022
CSH,15,Nghiệp vụ An ninh (Địa bàn 2 - Nam),21.17,Đại học,D01,,2022
CSH,16,Nghiệp vụ An ninh (Địa bàn 2 - Nam),21.04,Đại học,A01,,2022
CSH,17,Nghiệp vụ An ninh (Địa bàn 1 - Nam),21.00,Đại học,C03,,2022
CSH,18,Nghiệp vụ An ninh (Địa bàn 3 - Nam),20.93,Đại học,D01,,2022
CSH,19,Nghiệp vụ An ninh (Địa bàn 3 - Nam),20.79,Đại học,A01,,2022
CSH,20,Nghiệp vụ An ninh (Địa bàn 2 - Nam),20.74,Đại học,A00,,2022
CSS,1,Nghiệp vụ An ninh (Địa bàn 5 - Nữ),28.26,Đại học,C03,,2021
CSS,2,Nghiệp vụ An ninh (Địa bàn 4 - Nữ),28.03,Đại học,C03,,2021
CSS,3,Nghiệp vụ An ninh (Địa bàn 4 - Nữ),27.75,Đại học,D01,,2021
CSS,4,Nghiệp vụ An ninh (Địa bàn 5 - Nữ),27.66,Đại học,D01,,2021
CSS,5,Nghiệp vụ An ninh (Địa bàn 4 - Nữ),27.65,Đại học,A01,,2021
CSS,6,Nghiệp vụ An ninh (Địa bàn 7 - Nữ),27.48,Đại học,D01,,2021
CSS,7,Nghiệp vụ An ninh (Địa bàn 5 - Nam),27.43,Đại học,D01,,2021
CSS,8,Nghiệp vụ An ninh (Địa bàn 7 - Nữ),27.35,Đại học,C03,,2021
CSS,9,Nghiệp vụ An ninh (Địa bàn 7 - Nữ),27.26,Đại học,A01,,2021
CSS,10,Nghiệp vụ An ninh (Địa bàn 5 - Nữ),27.21,Đại học,A01,,2021
CSS,11,Nghiệp vụ An ninh (Địa bàn 5 - Nữ),27.11,Đại học,A00,,2021
CSS,12,Nghiệp vụ An ninh (Địa bàn 6 - Nữ),27.04,Đại học,A01,,2021
CSS,13,Nghiệp vụ An ninh (Địa bàn 5 - Nam),26.85,Đại học,A01,,2021
CSS,14,Nghiệp vụ An ninh (Địa bàn 4 - Nữ),26.66,Đại học,A00,,2021
CSS,15,Nghiệp vụ An ninh (Địa bàn 7 - Nam),26.48,Đại học,A01,,2021
CSS,16,Nghiệp vụ An ninh (Địa bàn 6 - Nữ),26.34,Đại học,C03,,2021
CSS,17,Nghiệp vụ An ninh (Địa bàn 7 - Nam),26.21,Đại học,C03,,2021
CSS,18,Nghiệp vụ An ninh (Địa bàn 6 - Nữ),26.15,Đại học,D01,,2021
CSS,19,Nghiệp vụ An ninh (Địa bàn 5 - Nam),26.06,Đại học,C03,,2021
CSS,20,Nghiệp vụ An ninh (Địa bàn 7 - Nam),25.94,Đại học,D01,,2021
CSS,1,Nghiệp vụ An ninh (Địa bàn 5 - Nữ),24.43,Đại học,A01,,2022
CSS,2,Nghiệp vụ An ninh (Địa bàn 5 - Nữ),24.23,Đại học,D01,,2022
CSS,3,Nghiệp vụ An ninh (Địa bàn 7 - Nữ),23.83,Đại học,C03,,2022
CSS,4,Nghiệp vụ An ninh (Địa bàn 7 - Nữ),23.40,Đại học,A01,,2022
CSS,5,Nghiệp vụ An ninh (Địa bàn 5 - Nữ),23.39,Đại học,A00,,2022
CSS,6,Nghiệp vụ An ninh (Địa bàn 5 - Nữ),23.11,Đại học,C03,,2022
